time,exp1_s1,exp1_s2,exp1_s3,exp2_s1,exp2_s2,exp2_s3,exp3_s1,exp3_s2,exp3_s3,exp4_s1,exp4_s2,exp4_s3,exp5_s1,exp5_s2,exp5_s3,exp6_s1,exp6_s2,exp6_s3,exp7_s1,exp7_s2,exp7_s3,exp8_s1,exp8_s2,exp8_s3,exp9_s1,exp9_s2,exp9_s3,exp10_s1,exp10_s2,exp10_s3,exp11_s1,exp11_s2,exp11_s3,exp12_s1,exp12_s2,exp12_s3,exp13_s1,exp13_s2,exp13_s3,exp14_s1,exp14_s2,exp14_s3,exp15_s1,exp15_s2,exp15_s3,exp16_s1,exp16_s2,exp16_s3,exp17_s1,exp17_s2,exp17_s3,exp18_s1,exp18_s2,exp18_s3,exp19_s1,exp19_s2,exp19_s3,exp20_s1,exp20_s2,exp20_s3,exp21_s1,exp21_s2,exp21_s3,exp22_s1,exp22_s2,exp22_s3,exp23_s1,exp23_s2,exp23_s3,exp24_s1,exp24_s2,exp24_s3,exp25_s1,exp25_s2,exp25_s3,exp26_s1,exp26_s2,exp26_s3,exp27_s1,exp27_s2,exp27_s3,exp28_s1,exp28_s2,exp28_s3,exp29_s1,exp29_s2,exp29_s3,exp30_s1,exp30_s2,exp30_s3,exp31_s1,exp31_s2,exp31_s3,exp32_s1,exp32_s2,exp32_s3,exp33_s1,exp33_s2,exp33_s3,exp34_s1,exp34_s2,exp34_s3,exp35_s1,exp35_s2,exp35_s3,exp36_s1,exp36_s2,exp36_s3,exp37_s1,exp37_s2,exp37_s3,exp38_s1,exp38_s2,exp38_s3,exp39_s1,exp39_s2,exp39_s3,exp40_s1,exp40_s2,exp40_s3,exp41_s1,exp41_s2,exp41_s3,exp42_s1,exp42_s2,exp42_s3,exp43_s1,exp43_s2,exp43_s3,exp44_s1,exp44_s2,exp44_s3,exp45_s1,exp45_s2,exp45_s3,exp46_s1,exp46_s2,exp46_s3,exp47_s1,exp47_s2,exp47_s3,exp48_s1,exp48_s2,exp48_s3,exp49_s1,exp49_s2,exp49_s3,exp50_s1,exp50_s2,exp50_s3
20,0,1,34,2,2,25,3,1,41,1,0,14,0,0,13,0,2,25,0,1,47,2,1,46,1,0,2,0,0,20,0,0,17,1,0,23,4,1,39,3,0,12,1,1,54,0,0,41,3,1,24,0,0,14,2,0,3,1,0,9,1,0,14,0,0,24,0,0,17,0,0,24,1,0,29,2,1,37,3,1,10,1,0,9,1,0,32,0,0,28,3,0,6,0,1,57,0,0,19,0,0,38,2,2,120,1,0,16,1,1,27,0,0,11,1,1,5,1,0,10,0,0,26,1,0,22,0,1,50,1,0,4,4,0,0,0,0,64,2,1,58,0,0,26,1,0,2,1,0,26
20,0,2,44,3,1,27,0,0,10,1,1,22,0,2,145,1,1,71,0,0,31,3,0,30,1,0,15,0,2,80,1,0,28,3,0,23,0,0,18,2,2,22,3,1,56,1,2,42,4,0,8,2,0,12,0,0,13,1,1,34,1,0,0,0,0,17,1,0,57,2,0,18,4,1,33,2,2,64,1,0,11,2,0,16,2,0,32,2,0,55,1,0,38,0,0,17,0,1,30,0,0,58,1,0,2,2,0,39,1,0,25,2,1,75,2,1,27,0,0,20,1,1,31,0,2,43,0,0,9,0,0,0,0,0,16,1,0,78,2,2,10,0,1,73,1,0,75,0,0,30
20,0,0,68,1,1,58,0,0,2,1,0,12,2,0,0,0,0,0,1,1,26,3,2,32,4,2,98,0,0,33,2,0,20,2,1,34,2,0,45,1,1,28,1,0,19,2,1,33,0,0,38,2,0,31,1,1,11,1,0,7,2,0,3,3,1,25,1,0,8,0,0,29,2,1,24,3,2,82,1,0,5,0,1,27,0,0,9,2,1,20,1,0,16,1,2,29,1,1,37,1,0,75,0,0,45,1,0,0,1,0,1,0,0,59,0,0,71,1,0,13,2,1,9,1,0,38,0,0,20,1,0,48,1,1,39,1,1,28,2,0,0,0,1,37,0,1,30,2,0,31
20,1,0,28,0,1,30,2,0,6,1,0,13,0,0,16,2,0,35,1,0,2,0,0,22,0,0,1,0,0,10,0,0,33,1,0,18,1,1,39,1,1,19,0,0,20,0,0,19,1,0,8,1,1,6,1,1,29,0,0,39,1,0,14,3,0,50,2,0,26,3,0,22,1,0,8,1,0,5,1,1,6,2,0,8,1,0,17,2,1,19,1,0,10,0,0,1,4,1,24,0,0,19,2,2,42,3,0,73,1,0,21,1,0,48,1,0,32,0,0,17,3,0,7,2,1,49,2,0,31,0,0,13,2,0,27,0,0,37,3,2,59,1,0,3,2,1,33,2,1,20
20,2,0,13,0,0,54,0,0,49,3,0,24,1,0,39,1,0,17,1,1,95,3,2,15,1,0,6,2,1,26,2,1,4,0,0,7,2,0,26,3,0,27,1,0,25,0,0,26,1,1,88,1,1,59,0,1,12,2,2,60,2,0,24,1,0,17,0,0,17,2,0,38,1,0,21,2,0,15,1,0,1,1,0,35,2,1,48,1,1,21,1,1,13,0,0,43,2,1,0,2,1,28,0,0,1,2,0,2,1,0,51,0,0,1,0,0,1,2,1,22,1,2,49,2,2,26,0,0,62,1,0,37,2,0,40,2,1,33,0,0,11,0,0,54,2,0,79,0,0,8
20,1,1,44,1,2,92,0,0,13,0,0,27,2,2,157,2,1,49,1,1,28,1,2,47,1,1,7,0,0,15,0,0,14,1,1,45,1,0,42,0,0,0,1,0,28,1,1,38,0,1,38,1,0,11,1,0,36,2,1,26,0,0,5,1,0,35,1,1,20,1,0,25,1,0,17,0,0,2,2,1,33,3,0,5,2,0,37,1,1,35,2,0,13,1,0,23,0,1,41,2,0,1,0,0,43,0,1,36,2,0,74,2,0,0,3,0,16,1,0,19,3,1,60,2,1,41,1,1,54,0,0,10,0,0,35,0,1,46,3,0,9,2,1,24,0,0,6,1,1,18
20,0,1,46,2,0,29,0,1,37,0,0,11,1,1,49,0,1,65,0,0,43,0,1,64,0,0,22,0,0,4,3,2,80,2,0,8,1,1,12,0,0,10,0,0,20,1,1,34,2,1,69,0,1,83,5,0,15,0,1,29,2,0,36,1,2,46,0,0,30,0,0,49,1,0,45,1,1,32,4,1,37,2,1,44,1,0,13,0,0,9,0,0,91,0,0,60,4,1,31,2,0,4,1,0,24,0,0,38,1,0,15,2,1,29,3,1,16,0,0,32,3,0,21,2,1,58,1,0,7,2,1,2,0,0,18,0,0,9,2,0,12,2,0,7,4,0,6,0,0,30
20,0,0,8,1,2,65,0,0,106,1,0,5,0,1,38,0,0,3,1,0,31,1,1,50,3,0,14,2,0,47,1,2,87,4,1,49,1,0,4,0,0,15,0,0,54,0,0,8,1,1,75,0,0,45,0,0,36,2,1,38,1,0,32,1,0,50,0,0,29,0,0,8,1,0,26,2,2,12,3,1,32,0,0,10,0,0,111,0,0,23,0,0,15,2,1,7,1,1,27,0,0,0,0,1,57,1,1,18,1,1,36,1,0,13,1,0,19,0,0,5,0,0,52,2,1,31,0,0,15,0,0,0,1,0,15,1,2,31,0,0,47,0,1,58,0,0,43,2,0,69
20,1,0,0,2,1,39,2,0,32,0,0,4,0,0,18,1,0,12,0,0,21,2,0,36,1,0,22,3,1,31,2,0,20,3,2,25,2,0,2,1,0,27,1,1,41,1,0,12,1,1,35,1,0,5,3,1,55,0,2,26,1,0,12,0,0,14,3,1,51,2,0,34,2,2,15,2,0,6,1,0,13,1,1,41,2,1,18,3,2,65,0,1,34,2,0,49,1,1,25,5,0,16,2,0,34,2,1,9,0,0,50,1,0,16,0,0,8,1,0,71,2,2,49,0,0,32,0,0,7,1,0,5,2,0,16,3,1,37,0,0,1,1,0,38,0,0,131,0,0,25
20,0,0,29,0,0,0,0,0,2,0,0,30,1,0,5,1,0,13,3,0,6,3,1,20,1,1,47,0,0,60,1,1,127,3,0,111,1,0,16,0,1,28,0,0,2,0,0,27,4,1,24,0,1,22,1,0,28,1,0,7,0,0,6,2,1,12,1,1,95,3,2,187,1,1,14,2,1,27,2,2,55,1,0,0,1,0,7,0,0,50,0,1,39,1,0,6,1,0,28,1,0,18,1,1,30,0,1,54,2,0,0,0,0,10,2,1,50,1,1,52,2,0,13,1,0,12,2,2,103,1,0,7,1,1,7,1,0,8,1,0,22,2,1,27,3,1,62,0,0,5
20,1,0,33,1,0,16,2,1,87,1,0,14,1,0,28,3,1,76,1,0,7,0,0,6,1,1,24,1,1,21,1,0,6,0,0,2,0,0,34,2,1,35,1,0,19,0,0,6,0,1,53,0,0,4,3,1,35,0,0,14,2,2,10,4,1,9,2,0,9,1,0,13,1,0,5,0,0,9,1,1,87,0,0,45,2,1,57,0,0,6,1,0,35,1,0,10,2,1,37,1,0,14,1,2,5,0,0,8,0,0,20,0,0,40,1,0,27,1,0,22,0,1,83,0,0,17,1,0,43,2,1,17,0,1,40,0,1,44,3,0,52,1,0,18,0,1,11,3,1,19
20,1,0,32,3,0,7,2,0,20,0,2,39,0,0,13,2,0,66,2,0,26,3,1,30,0,0,34,1,0,15,4,1,74,0,0,24,1,0,1,0,0,35,4,0,2,1,0,54,1,0,58,0,0,10,2,0,18,0,0,12,2,1,30,3,1,38,4,2,48,1,0,3,1,0,6,2,1,25,1,0,12,1,1,30,1,1,70,3,0,26,2,1,37,1,1,10,1,1,48,0,0,37,0,0,7,0,0,18,1,0,28,1,1,13,1,0,1,1,2,56,1,1,41,1,1,37,0,0,39,0,0,4,2,0,66,0,0,27,1,1,32,2,2,68,0,0,1,1,0,12
30,2,2,40,1,0,2,1,0,14,1,0,29,0,1,63,0,1,49,0,0,48,0,0,35,0,1,57,0,0,51,0,0,53,1,0,56,0,0,9,1,1,7,0,1,87,0,0,28,2,0,22,1,0,36,0,1,38,0,0,1,0,0,32,0,0,59,0,1,18,2,0,62,0,0,70,1,0,40,2,1,41,1,1,46,2,0,28,1,1,34,1,1,24,1,0,21,0,0,39,0,0,13,0,0,9,1,0,21,0,1,94,1,1,47,0,0,1,0,0,18,1,0,55,2,1,72,1,1,43,0,1,16,0,0,4,0,0,20,0,0,43,0,0,78,0,0,92,0,0,23
30,1,1,56,0,0,17,1,0,20,1,1,20,1,0,24,1,1,40,1,0,2,1,2,59,0,0,3,0,0,7,1,1,89,0,0,39,1,1,55,0,0,37,0,0,16,1,1,44,2,1,48,2,0,40,2,2,96,1,0,28,0,0,11,0,1,66,1,0,61,1,0,26,1,0,24,1,1,63,0,0,3,2,0,76,1,0,79,2,1,12,0,0,1,1,1,33,0,0,42,1,0,38,1,0,20,0,1,47,0,0,3,1,1,10,0,0,0,0,0,0,0,0,17,1,1,99,0,0,63,1,0,34,0,1,77,0,2,51,1,1,50,1,0,21,0,0,29,2,2,48
30,0,0,82,0,0,27,1,0,7,1,1,64,0,1,71,2,2,53,0,0,65,1,0,40,0,0,24,0,0,20,0,1,27,0,0,45,0,0,39,1,1,70,1,0,51,0,0,8,1,1,26,0,0,35,0,0,33,0,1,58,3,1,43,1,0,23,0,1,29,2,0,30,1,1,64,0,1,55,0,0,44,0,0,27,1,0,19,2,1,36,0,0,43,1,1,55,1,0,126,0,0,73,1,0,11,1,0,9,2,0,23,1,0,0,4,1,15,0,0,31,2,0,27,3,1,108,2,1,89,0,0,2,0,0,91,1,0,55,1,0,97,3,0,3,0,0,6,1,2,30
30,0,0,39,2,1,77,4,1,44,0,0,107,0,0,26,0,0,84,0,0,58,0,0,7,0,0,7,1,0,11,0,0,29,1,1,78,2,0,60,2,1,59,2,0,8,1,0,51,0,0,10,0,0,6,1,0,29,1,1,39,2,1,74,1,0,59,2,0,45,2,0,28,1,0,24,2,1,63,0,0,23,1,0,4,0,1,77,0,0,24,0,0,66,1,1,23,0,0,44,1,0,26,0,0,34,3,0,13,0,0,6,1,0,79,0,0,59,1,0,27,0,0,41,0,0,42,0,0,48,1,0,10,0,0,8,1,1,27,1,0,2,1,0,52,0,0,24,1,0,58
30,2,0,58,0,0,49,2,0,38,3,0,38,1,1,74,0,1,42,0,1,21,1,0,32,1,0,10,0,0,59,3,0,6,2,0,12,1,0,62,1,0,8,0,1,55,1,0,73,2,1,6,0,0,41,1,0,5,2,1,26,0,0,35,0,0,36,1,0,76,2,0,22,1,0,54,1,0,135,1,0,24,0,0,18,2,0,118,0,1,67,1,0,81,0,0,2,1,2,55,2,0,54,0,0,65,0,0,28,0,0,73,1,0,17,0,0,17,0,0,7,0,0,4,1,0,53,1,0,12,1,0,78,0,0,24,2,1,20,1,0,2,0,0,4,1,0,35,0,1,69
30,0,0,16,0,0,91,0,1,113,2,0,18,0,0,50,2,1,110,0,0,150,1,0,4,0,0,53,0,1,67,1,1,14,2,0,59,0,1,102,1,0,5,0,0,20,1,1,16,1,1,114,1,0,34,0,0,26,0,0,36,1,1,68,2,1,19,0,0,32,1,1,46,0,0,0,0,0,48,0,0,69,0,1,57,2,0,16,0,0,28,0,0,5,2,1,5,1,1,56,2,2,60,2,1,24,1,1,53,1,1,41,1,2,41,1,0,131,0,0,38,1,0,17,2,0,0,0,0,68,0,0,29,0,0,72,0,1,14,0,0,51,0,0,23,1,0,50,2,1,33
30,0,0,2,0,0,51,0,1,78,0,1,23,1,0,12,0,0,8,3,0,53,1,0,90,1,2,20,0,0,59,0,0,50,0,1,18,0,0,28,2,1,95,2,1,53,1,0,11,2,0,36,0,0,58,0,0,31,0,0,74,0,0,103,0,1,35,0,1,45,2,0,14,1,0,94,0,1,48,0,1,37,1,2,10,0,0,45,0,0,21,0,1,100,1,0,6,4,1,55,1,1,29,1,1,64,0,0,9,0,0,17,1,1,32,1,1,29,1,2,24,1,0,2,1,0,53,0,0,0,1,1,53,1,0,31,2,0,39,0,0,5,1,0,3,1,1,64,1,0,113
30,0,0,34,0,0,83,5,1,31,0,0,13,0,0,0,1,2,20,1,0,5,0,0,14,0,0,29,1,1,24,0,0,35,3,0,12,1,1,54,1,0,42,1,0,28,0,1,94,2,1,55,0,0,41,1,0,57,0,0,33,1,0,2,0,0,17,0,1,24,2,0,27,1,0,24,0,0,31,2,1,105,2,1,58,0,0,54,1,1,52,1,0,48,0,0,12,1,1,64,2,0,79,1,1,17,1,1,75,1,0,23,0,0,29,2,0,36,1,0,42,3,0,46,0,0,9,3,2,63,1,0,40,1,1,52,0,0,43,0,1,26,0,0,39,2,0,4,1,0,21
30,1,0,17,1,0,69,2,0,20,2,0,14,2,0,46,0,0,113,0,0,41,0,0,65,0,0,45,0,0,25,1,2,49,1,1,99,2,1,19,3,2,69,1,0,35,0,0,50,0,0,28,0,1,55,0,1,44,0,1,18,0,2,61,0,0,11,0,2,75,0,0,76,0,0,25,2,1,74,2,0,27,1,0,22,0,0,31,0,0,1,0,0,15,0,0,39,2,0,1,0,0,36,0,1,84,1,0,70,0,2,110,0,0,39,1,0,24,0,0,56,1,0,18,1,0,12,0,1,72,0,0,94,0,0,35,0,0,26,0,1,49,1,0,8,0,0,34,0,1,75
30,1,0,80,0,0,86,0,1,43,1,0,33,0,0,45,3,0,25,0,0,87,1,0,37,0,0,22,1,0,29,1,0,16,1,0,89,1,0,5,2,0,1,2,0,13,1,1,77,1,0,72,0,0,28,0,1,44,1,0,14,1,0,12,0,0,31,0,0,7,0,0,29,0,1,43,1,0,11,0,0,59,1,1,7,1,0,34,1,0,37,2,2,63,1,1,75,0,1,3,1,1,36,0,0,54,0,0,13,0,0,56,2,0,19,2,0,45,1,1,50,0,0,34,2,1,14,1,1,6,0,0,22,0,1,121,1,2,117,0,0,32,2,0,22,2,0,57,1,0,30
30,1,0,8,2,1,23,0,1,17,0,0,11,1,0,44,2,0,31,1,1,50,2,0,15,0,1,96,1,0,39,1,1,63,1,0,47,2,1,54,2,1,26,1,0,66,0,0,45,1,1,81,0,0,65,1,0,3,1,1,47,0,0,6,0,1,74,0,0,16,1,0,18,0,0,2,1,1,40,1,0,26,2,0,12,1,0,46,1,1,121,1,0,39,0,0,13,2,0,10,2,1,64,1,0,8,0,0,39,0,0,65,0,1,58,0,0,0,2,0,0,0,0,31,1,0,52,1,1,48,0,0,19,1,1,45,1,0,53,0,0,51,0,0,58,0,0,6,1,0,22
30,0,1,35,0,0,22,1,0,9,2,1,9,2,1,33,0,0,26,0,0,25,1,1,39,0,0,41,0,0,3,0,0,0,1,0,54,1,0,78,0,0,27,2,1,38,0,1,45,0,0,8,3,0,26,1,1,47,0,1,95,0,0,62,1,0,35,1,1,45,0,0,43,0,1,22,3,0,60,1,1,54,0,0,29,1,0,10,0,1,41,0,0,19,1,0,52,2,0,50,1,0,37,0,0,80,0,0,73,2,1,17,0,1,67,0,0,71,1,1,3,0,1,88,0,0,46,2,1,75,1,1,36,0,0,84,1,0,3,0,0,9,2,0,53,0,0,67,1,0,78
30,0,0,19,1,1,51,0,1,5,1,1,36,2,0,27,0,1,45,1,1,28,1,0,75,0,1,55,1,0,33,1,1,27,0,1,74,1,1,32,0,0,32,1,0,36,3,0,23,1,1,57,0,0,32,2,0,9,1,0,63,1,0,64,1,0,8,2,1,67,1,0,3,1,0,67,2,1,26,2,1,84,0,0,3,0,0,29,0,0,48,1,0,40,0,0,72,0,0,43,1,0,34,1,0,7,2,1,12,3,2,53,0,0,83,1,2,59,1,1,66,1,0,59,1,0,44,0,0,49,0,0,8,0,0,33,0,0,49,0,1,84,2,1,14,1,0,7,2,1,30
30,0,0,3,0,1,30,2,2,94,1,0,69,0,0,33,2,0,93,1,0,32,0,0,4,0,0,44,2,2,63,1,1,38,1,2,31,0,1,4,0,0,91,1,0,53,1,0,21,2,0,13,1,0,33,1,0,12,1,1,56,0,0,58,2,1,118,1,0,38,1,0,19,1,0,86,0,0,17,0,1,82,0,1,45,1,1,56,0,0,98,1,0,0,1,1,57,2,0,38,0,1,90,2,1,105,0,0,52,2,1,48,2,1,28,0,0,3,2,1,35,0,0,8,0,0,63,1,1,1,0,1,23,1,0,95,0,0,13,1,1,20,0,0,20,0,0,42,0,1,12
30,0,0,28,0,0,44,1,0,40,1,0,75,0,1,80,0,0,5,0,0,39,0,0,7,2,1,13,0,0,57,1,1,42,0,0,12,1,0,96,0,0,2,1,1,89,2,0,28,0,0,37,1,0,20,0,0,37,1,2,75,1,0,36,1,0,61,0,1,52,2,0,48,1,1,58,2,1,65,0,0,5,0,1,42,0,0,33,2,1,23,1,0,71,0,1,29,1,1,54,1,1,64,1,0,78,1,1,68,1,1,76,1,0,15,0,0,8,1,1,63,1,1,34,1,2,46,3,0,29,1,0,27,0,0,13,0,0,23,1,2,32,1,1,78,3,0,78,0,1,22
30,0,0,13,0,0,29,1,1,39,1,0,50,1,0,27,1,0,36,1,0,16,1,0,49,1,2,53,0,1,61,1,2,44,0,0,12,0,0,27,1,0,51,3,1,42,1,0,33,0,1,83,1,1,24,1,0,30,1,0,28,1,0,52,2,0,15,1,0,82,1,1,31,1,2,72,0,0,36,0,1,24,0,0,28,1,0,24,0,0,44,2,0,2,0,0,26,1,1,63,0,0,8,0,0,37,0,0,15,4,2,54,0,0,12,2,0,30,2,0,78,0,0,23,0,0,15,1,1,50,1,0,4,0,1,72,0,1,111,0,1,62,0,0,56,0,1,42,0,0,14
30,2,0,19,0,0,27,1,0,58,0,1,111,1,2,109,1,1,87,2,0,14,2,0,40,0,0,28,0,0,47,0,1,67,1,1,23,1,1,8,0,0,16,2,1,55,2,0,10,0,0,15,0,0,8,1,1,87,0,0,18,2,1,24,1,1,16,1,0,62,0,0,63,0,0,14,0,0,71,0,1,104,0,0,14,2,0,53,0,0,11,1,0,63,0,0,17,0,0,13,2,0,13,0,1,76,0,0,4,1,1,73,2,2,9,1,0,96,1,1,73,0,1,41,1,1,58,2,1,29,1,0,2,0,0,43,2,0,79,0,0,33,1,0,69,0,0,4,2,1,33
30,1,0,53,1,0,10,1,1,77,0,0,33,2,1,41,0,0,57,1,0,0,1,0,15,2,1,74,2,1,23,2,0,97,0,0,15,1,0,56,0,1,28,1,1,41,1,0,6,0,0,48,0,0,56,3,2,53,0,1,31,0,1,64,0,0,57,0,0,47,2,1,18,0,0,61,1,0,26,1,1,78,0,1,38,4,0,38,0,0,68,3,1,45,1,1,74,2,1,28,1,0,61,2,0,29,0,0,41,0,1,54,2,1,13,3,0,44,2,1,89,1,0,18,1,0,8,1,0,28,0,0,101,0,1,52,1,0,37,0,0,5,0,1,12,1,0,90,1,0,64
30,0,0,60,1,1,71,1,0,13,0,0,109,0,0,38,0,0,29,1,0,68,0,0,35,0,0,122,0,0,8,0,2,89,1,0,12,2,0,31,1,1,85,0,0,129,2,2,25,3,0,36,1,2,113,0,0,26,0,1,65,2,0,3,0,0,60,0,1,50,1,0,38,0,0,24,0,1,50,1,1,41,0,0,35,1,1,91,0,1,39,0,0,57,2,1,22,0,0,31,1,1,96,0,0,53,1,2,110,0,0,13,0,0,47,0,0,12,0,0,27,1,1,35,0,2,94,0,0,16,1,0,20,0,0,15,1,0,42,0,1,100,0,1,23,1,0,22,0,1,81
30,1,0,71,0,0,91,1,1,20,1,0,6,0,0,0,1,1,76,1,1,79,1,1,97,1,2,89,0,0,105,2,0,56,0,1,30,1,0,34,0,0,13,0,0,19,2,1,58,2,1,12,0,0,2,4,0,45,0,2,73,2,0,34,1,0,3,0,0,62,1,0,28,1,0,37,0,0,18,0,0,38,1,1,109,0,1,45,0,0,32,0,0,34,0,1,54,1,0,18,0,0,11,0,1,43,1,0,52,0,0,62,1,1,46,0,0,36,3,0,36,1,0,8,0,0,12,0,0,42,0,0,29,0,1,63,0,0,65,1,0,18,0,0,61,0,1,62,1,1,30
30,3,0,12,1,1,23,1,0,68,0,0,5,2,0,60,2,0,55,1,0,28,0,0,41,1,0,66,2,1,32,1,0,55,0,0,19,1,1,13,0,0,63,1,0,8,1,1,74,0,2,115,2,0,11,0,0,7,1,1,87,0,0,3,1,1,28,3,0,32,1,2,71,0,0,23,1,0,115,1,1,60,2,1,37,0,0,67,3,1,25,1,0,23,0,2,42,0,0,29,0,2,116,1,0,10,1,0,77,1,0,12,1,1,49,0,0,41,3,1,11,0,0,11,0,0,3,1,2,49,3,0,3,0,0,92,2,1,46,0,0,29,0,0,54,1,1,24,2,2,39
30,1,0,29,3,1,55,1,0,2,3,1,51,1,1,38,1,1,35,1,2,53,1,2,63,0,0,39,1,1,43,0,1,24,0,0,20,0,0,28,0,0,8,0,0,19,1,0,25,0,0,37,0,0,37,2,1,33,0,0,19,0,0,30,2,0,56,1,1,42,1,1,124,0,2,22,1,1,51,0,0,63,1,2,77,1,0,20,0,0,17,0,0,68,3,2,27,1,0,38,2,2,114,0,0,31,0,1,33,1,1,48,1,1,32,1,1,36,0,0,31,1,0,19,3,1,70,2,1,44,0,0,1,1,0,29,1,0,36,1,0,53,0,0,138,0,0,29,2,0,43
30,0,0,44,2,0,59,1,1,46,2,0,15,1,0,22,1,0,54,1,1,66,0,0,15,1,1,9,2,1,2,0,0,5,0,0,79,1,0,1,0,2,49,0,0,9,0,1,54,0,1,46,0,0,3,1,1,79,1,0,33,0,0,9,0,0,45,1,1,45,1,1,24,1,1,49,1,2,41,1,1,40,0,0,69,1,0,64,1,1,27,0,0,79,0,0,8,0,0,22,0,0,1,0,0,9,1,0,33,0,0,9,0,0,70,0,0,116,2,2,94,2,1,78,1,1,26,2,0,27,0,1,42,1,1,73,0,1,29,2,0,101,0,0,61,0,0,31,0,1,15
30,0,0,23,0,0,12,0,0,27,1,1,39,0,1,35,1,0,55,1,0,24,0,0,69,1,0,0,0,0,58,0,0,26,2,1,85,0,0,61,2,1,46,1,0,7,0,1,12,0,0,19,0,0,35,1,0,47,0,0,6,3,2,39,1,0,29,0,1,89,1,1,22,0,0,86,2,1,74,2,1,102,2,0,52,0,0,28,2,1,39,2,0,49,0,0,42,0,0,12,0,1,81,0,0,6,1,0,14,1,0,71,0,0,51,0,1,86,0,0,14,1,0,72,1,0,5,1,1,71,1,0,71,0,0,38,0,1,99,1,0,50,1,0,5,2,0,40,0,0,25
30,3,1,48,2,2,118,1,0,18,0,0,46,0,1,44,1,0,35,0,1,64,0,0,37,4,1,92,0,1,59,0,0,26,0,0,34,1,1,39,0,0,14,2,0,98,0,0,83,0,0,39,1,0,30,1,0,0,0,0,59,1,2,35,0,0,46,3,1,3,0,0,0,1,1,39,0,2,58,1,0,6,0,0,38,1,0,25,0,0,49,1,0,3,2,0,37,0,0,49,1,0,29,1,0,17,0,0,33,0,0,38,1,0,16,2,1,31,0,0,7,2,2,116,1,1,51,0,2,41,1,0,46,0,0,1,1,0,36,0,1,28,1,0,82,1,0,36,1,0,25
30,0,0,29,1,0,35,0,0,10,2,1,27,1,0,32,2,1,31,1,0,30,1,1,67,2,0,6,0,0,18,1,0,8,1,1,31,1,1,38,0,0,10,1,0,21,0,0,7,2,0,82,2,0,22,0,0,22,0,0,50,0,0,17,0,0,45,0,0,53,1,0,43,0,0,11,0,0,0,1,2,68,1,0,65,2,0,27,1,1,31,1,1,53,0,1,35,2,1,48,0,0,35,2,0,34,1,0,22,1,0,39,2,1,11,2,1,82,2,0,39,0,0,45,1,1,37,0,0,45,0,0,6,2,0,86,2,1,27,1,0,13,1,0,19,1,0,26,2,1,37
30,0,0,5,2,0,34,0,0,52,1,1,52,1,0,51,2,0,9,0,0,26,2,0,79,0,0,37,2,0,49,0,0,45,0,0,13,0,0,160,3,1,57,0,0,36,1,1,14,0,0,42,1,0,49,0,1,21,0,0,14,0,1,29,1,0,25,1,0,21,0,1,32,0,0,32,0,0,56,0,0,26,2,1,86,1,0,73,0,0,42,0,0,35,1,0,4,0,0,5,1,0,0,1,1,40,2,0,40,2,0,43,1,0,53,0,0,8,1,0,17,3,1,30,1,1,80,1,0,74,1,0,70,2,0,28,2,1,114,0,1,24,0,0,45,0,0,26,0,1,96
30,1,0,17,0,0,39,0,1,30,0,0,36,0,1,60,0,0,26,0,0,4,0,1,95,0,1,45,0,1,108,1,1,9,0,0,7,3,0,39,0,0,33,2,0,105,1,2,93,2,1,76,1,1,52,2,1,8,1,1,125,2,0,0,0,1,31,0,1,47,1,0,31,0,0,25,0,0,20,1,1,38,1,1,13,0,1,40,1,0,2,0,1,82,3,2,34,1,2,29,0,0,29,1,1,21,1,0,32,0,0,40,1,1,79,1,0,54,1,0,22,4,0,58,1,0,85,0,0,24,1,1,39,0,0,117,0,0,6,0,0,8,1,1,51,0,0,3,1,0,29
30,0,0,28,0,0,7,1,0,24,0,0,59,2,1,19,2,0,19,0,0,13,1,1,33,0,1,47,1,0,22,0,1,89,2,1,56,2,1,50,1,0,24,1,2,54,0,0,43,2,0,28,0,1,85,0,0,15,1,1,31,0,0,44,0,0,26,0,0,66,1,0,23,1,1,38,3,1,31,2,1,72,0,0,24,1,1,52,1,0,107,0,1,38,1,1,60,0,0,34,1,0,13,1,1,8,0,0,83,0,0,74,2,1,11,0,0,12,0,1,29,1,0,64,0,0,52,2,0,22,0,0,19,2,1,53,2,1,72,1,1,6,0,0,14,0,0,9,0,0,45
30,0,0,11,0,0,65,0,1,43,2,1,2,1,1,36,1,0,4,1,0,98,0,0,41,3,1,56,1,0,23,2,1,24,0,0,0,1,1,15,2,1,64,2,2,59,0,0,3,0,0,1,0,1,94,1,1,43,0,0,9,0,0,6,1,1,68,0,0,13,0,1,69,1,0,8,0,0,4,0,0,22,1,0,20,0,1,68,0,1,100,2,1,116,1,0,11,1,0,25,0,0,32,0,1,70,0,0,25,0,0,36,0,0,10,0,0,81,1,0,1,0,0,83,1,0,81,0,0,84,1,1,11,0,0,13,2,0,69,0,0,105,1,1,54,1,2,72,1,0,9
